-109.84869689124116, -0.0001102333623085594
-109.5848944981266, -0.0000873165635743231
-109.32109210501206, -0.00007094742162129519
-109.05728971189751, -0.00005457827966827422
-108.79348731878297, -0.00003166148093403792
-108.52968492566842, -0.00003166148093403792
-108.26588253255387, -0.0000431198803011526
-108.00208013943933, -0.00008240582098841681
-107.73827774632477, -0.00011841793328506989
-107.47447535321022, -0.00012823941845688594
-107.21067296009568, -0.00012823941845688594
-106.94687056698113, -0.00010368570552735101
-106.68306817386659, -0.00008404273518371544
-106.41926578075203, -0.000085679649379021
-106.15546338763748, -0.0000922273061602294
-105.89166099452294, -0.0000922273061602294
-105.62785860140839, -0.0000922273061602294
-105.36405620829385, -0.00009059039196493077
-105.1002538151793, -0.00006276285064478124
-104.83645142206475, -0.00003820913771524631
-104.5726490289502, 0.000030541258487459116
-104.38978600645035, 0.0003849331817704568
-104.31227264094103, 0.0009366901880299323
-104.26088256436029, 0.001515456278511896
-104.19921447246338, 0.0020221981444005534
-104.16495442140953, 0.0024214181321463336
-104.11299334397789, 0.0028457608553752595
-104.05874826314265, 0.0033495017119058584
-103.8771699925573, 0.003507347009310033
-103.74355579344734, 0.003002242057616681
-103.64001430581796, 0.002574669676697658
-103.47480472629168, 0.00229657614285126
-103.24164604550862, 0.0025762702150219537
-102.98983467026292, 0.0027674617930332907
-102.72603227714836, 0.002719991281369516
-102.46222988403382, 0.002888593443485677
-102.19842749091927, 0.003157047371515294
-101.93462509780473, 0.0032732682793817705
-101.67082270469018, 0.00346642415442747
-101.40702031157564, 0.0037021397985510344
-101.14321791846109, 0.003959135327213533
-100.89140654321538, 0.004303050999646594
-100.66357720370736, 0.00471739035834867
-100.42375684633049, 0.0050362248677225975
-100.15995445321596, 0.00507714772260516
-99.8961520601014, 0.0051753625743233105
-99.63234966698685, 0.00536851844936901
-99.36854727387231, 0.0056009602651019685
-99.10474488075776, 0.005846497394397349
-98.85293350551206, 0.006118061459398038
-98.6131131481352, 0.00653400135642441
-98.36130177288949, 0.006800272732193621
-98.13347243338147, 0.007076433797892787
-98.02555327256188, 0.007521333435224388
-97.95360716534883, 0.007971484838932584
-97.88166105813576, 0.008451646336221325
-97.79772393305387, 0.008933308338189094
-97.6418407007589, 0.009352440217896307
-97.4539814208137, 0.009003832058103378
-97.3883163229605, 0.008632993044572341
-97.28477483533113, 0.008211454439082212
-97.10943950738228, 0.008033905833580119
-96.95535492776764, 0.008458398607276948
-96.87441555715296, 0.008961817927090613
-96.79904344483451, 0.00938410281533116
-96.63459519977609, 0.00987821705742748
-96.37079280666154, 0.009694882667553596
-96.106990413547, 0.009380595142055512
-95.84318802043245, 0.009473899251187754
-95.62734969879327, 0.00989856156242624
-95.4115113771541, 0.010308725490792045
-95.14770898403955, 0.010577179418821659
-94.883906590925, 0.010636108329852552
-94.62010419781045, 0.010508429022618953
-94.3563018046959, 0.010616465359508921
-94.11648144731905, 0.010821443392631804
-93.87666108994219, 0.011094444304537258
-93.64883175043417, 0.010839699532893304
-93.46896648240151, 0.010456749303024402
-93.33192627818616, 0.01000402560558073
-93.24113714289349, 0.00961303695778847
-93.13588265271143, 0.0092008983392823
-93.0292958272106, 0.008805765440471772
-92.86941558895936, 0.00839376972717313
-92.7135323566644, 0.007987090087594465
-92.6295952315825, 0.007576552007412592
-92.50668729842685, 0.0071146966672079835
-92.42403492525948, 0.006711489624172215
-92.32981978486143, 0.006275164299292198
-92.23560464446338, 0.00582919287290415
-92.16194553469762, 0.0054386329407344666
-92.10199044535341, 0.00506882284469762
-92.03004433814034, 0.004685379591862755
-91.95809823092729, 0.004259236263018995
-91.8090670088431, 0.0038208745389317275
-91.73746350214057, 0.0035762065331257607
-91.63979121113618, 0.004734214198689279
-91.64633176633737, 0.004157201944845139
-91.59836769486199, 0.005498653127895561
-91.56839015018988, 0.006149121906253904
-91.54507428211159, 0.00687611642324264
-91.5210922463739, 0.007720400389308678
-91.57438565912432, 0.007308261770802507
-91.49711021063621, 0.008594694448955264
-91.55040362338663, 0.0082085645782189
-91.47312817489853, 0.009454983798264259
-91.52642158764894, 0.009072855273338634
-91.45447548043587, 0.010409804942351976
-91.4904485340424, 0.00993714596845837
-91.43049344469819, 0.011107539618099679
-91.40308540385513, 0.011794342045471614
-91.38252937322282, 0.012328350224956307
-91.35854733748513, 0.012890139176784134
-91.26479937960146, 0.013648030449209207
-91.35854733748513, 0.01317823607515738
-91.19436263128098, 0.014052222338972369
-91.04678087289521, 0.013370300674072877
-90.99082278950729, 0.012806110914758605
-90.92687069420678, 0.01225478262412171
-90.87890662273142, 0.011788168540506471
-90.83493955721232, 0.011332615319953778
-90.78697548573695, 0.010837448775874762
-90.73501440830529, 0.010284405622747551
-90.68705033682993, 0.00976068661820476
