Latitude,Longtitude,Noise (PLdB)
17,-122,82.5346694482433
17,-121,82.8290175127311
17,-120,82.71446200371227
17,-119,81.71069450566162
17,-118,82.08932561380095
17,-117,83.43338464533012
17,-116,83.75037481234224
17,-115,83.49789112763499
17,-114,83.19691752929899
17,-113,83.97971025030726
17,-112,83.84520707622849
17,-111,84.3846550386602
17,-110,84.17370771726146
17,-109,83.6794596636141
17,-108,82.80567330170001
17,-107,81.82067479548095
17,-106,83.71068580565603
17,-105,85.72770203414686
17,-104,87.48046918070143
17,-103,88.0161378293492
17,-102,88.05714068507973
17,-101,88.07518894057252
17,-100,88.3221446572535
17,-99,88.59111162832372
17,-98,88.03373676979902
17,-97,89.51848300466936
17,-96,88.66775542941942
17,-95,87.52039115904317
17,-94,87.9713882442353
17,-93,87.94615118769013
17,-92,88.12605086213439
17,-91,87.43325228902376
17,-90,87.51030621421798
17,-89,87.54606150037975
17,-88,87.15126768174818
17,-87,87.01282747366795
17,-86,86.0342988945413
17,-85,85.57027573037914
17,-84,85.32671707183326
17,-83,84.65910907615735
17,-82,82.59555878345213
17,-81,81.94956056639626
17,-80,82.1244504537961
17,-79,82.60488611507064
17,-78,83.21718467210378
17,-77,83.14205480506776
17,-76,82.84136759717128
17,-75,82.8791261365673
17,-74,83.02747087217892
17,-73,83.18418453717362
17,-72,82.01755278681593
17,-71,80.52963302788586
17,-70,81.43912500216094
17,-69,82.21407621616007
17,-68,81.83049526779928
17,-67,80.79770423032956
17,-66,80.97419929669402
17,-65,81.0993984406422
17,-64,81.61546683969706
17,-63,82.81874194726133
17,-62,82.51451696061412
17,-61,81.94146649057703
17,-60,81.51892816153929
17,-59,81.30141236339236
17,-58,81.2032605840381
17,-57,81.07804090727097
17,-56,81.44018364978078
17,-55,81.7355955598228
17,-54,81.94518026978719
17,-53,82.18847464242302
18,-144,82.03438312905601
18,-143,82.23582750709008
18,-142,82.25587485153062
18,-141,81.30515785925712
18,-140,81.659016150854
18,-139,82.45883218779116
18,-138,81.1026437710812
18,-137,80.28341747784133
18,-136,80.3295457716701
18,-135,80.31294478350962
18,-134,79.9905827290485
18,-133,80.15749802816248
18,-132,79.34455446504504
18,-131,79.96144034799241
18,-130,79.621647140079
18,-129,81.6418954379595
18,-128,82.93916071042328
18,-127,83.43354558203232
18,-126,83.51855478494224
18,-125,83.56547869836402
18,-124,83.62349769503626
18,-123,83.86479848268262
18,-122,83.92056512012951
18,-121,84.25858548673256
18,-120,83.32535177446323
18,-119,81.8157569418068
18,-118,81.6308270209291
18,-117,82.60958610982507
18,-116,83.42776826886788
18,-115,83.82296400447427
18,-114,83.89397101985605
18,-113,83.82227743416948
18,-112,83.32266378483192
18,-111,83.5974461909408
18,-110,83.96336743069614
18,-109,83.37927166795282
18,-108,83.00102343774938
18,-107,82.13286829138431
18,-106,82.78820329444702
18,-105,85.38329503516357
18,-104,87.71770010039492
18,-103,88.29266145971026
18,-102,88.10331998596375
18,-101,88.78145698691586
18,-100,88.20643720742343
18,-99,88.3958781626103
18,-98,88.40925541476786
18,-97,88.05476782800724
18,-96,87.48856413028639
18,-95,87.5610780742488
18,-94,87.21901057565
18,-93,87.09207622338059
18,-92,87.2543475799169
18,-91,87.34022337831402
18,-90,87.48650025803676
18,-89,87.2857695757506
18,-88,87.47579516800815
18,-87,86.69835212287916
18,-86,85.86778316960763
18,-85,85.47575049007162
18,-84,85.13434265825663
18,-83,85.04698623451631
18,-82,83.17363622161827
18,-81,81.89665638349784
18,-80,82.18745312746884
18,-79,82.78608075270046
18,-78,83.2628998546482
18,-77,83.57017479787355
18,-76,83.89350944110319
18,-75,83.9250539847251
18,-74,83.93018176035974
18,-73,84.27645628102552
18,-72,83.54739305824927
18,-71,81.40366105103092
18,-70,82.31025138243618
18,-69,83.38606862874306
18,-68,83.7867037559752
18,-67,82.29151626333308
18,-66,81.42639724426576
18,-65,80.9612231399195
18,-64,81.13318318194194
18,-63,81.79113278508811
18,-62,81.42847937786004
18,-61,80.81050960006327
18,-60,80.94063190863353
18,-59,81.50169682811787
18,-58,81.66600440704723
18,-57,81.56847669736631
18,-56,81.26375197069626
18,-55,80.81358110325611
18,-54,80.64511670754104
18,-53,80.9225135085047
19,-144,81.39785785916605
19,-143,82.1367544521625
19,-142,82.06503486784499
19,-141,81.61460531811916
19,-140,82.1617482900712
19,-139,81.2270113781456
19,-138,82.23359450700411
19,-137,80.50940459766649
19,-136,80.49697411203059
19,-135,80.67737876393025
19,-134,80.14439533818202
19,-133,79.84219307393879
19,-132,79.58700368518703
19,-131,79.67679810959436
19,-130,80.27377763822153
19,-129,81.65578022417978
19,-128,82.70005136519814
19,-127,83.20742528402977
19,-126,83.94092667631267
19,-125,83.62501880527623
19,-124,83.6003274111091
19,-123,84.13361879579142
19,-122,84.0979120938033
19,-121,84.10481977761958
19,-120,84.28424364592149
19,-119,83.72436814087058
19,-118,82.38089918807442
19,-117,82.0519290746052
19,-116,82.45445929260009
19,-115,82.78472217582548
19,-114,83.0643281863126
19,-113,82.89540592696079
19,-112,82.71930602092397
19,-111,82.85950665273381
19,-110,82.83053968270109
19,-109,83.17892721085356
19,-108,83.09147231006506
19,-107,83.10516704054363
19,-106,82.33537778463042
19,-105,84.15720519685735
19,-104,87.75719756482755
19,-103,88.24316650461203
19,-102,87.88269748634883
19,-101,88.55595802911839
19,-100,89.03010703571712
19,-99,89.14836414894675
19,-98,89.31204252252037
19,-97,88.23038102691136
19,-96,87.53295856605673
19,-95,87.29507038660662
19,-94,87.30436957277786
19,-93,87.29759553625365
19,-92,87.32871422404645
19,-91,87.18977640425211
19,-90,87.36817466522524
19,-89,87.53338681956271
19,-88,87.31258357627786
19,-87,86.44858467632048
19,-86,85.96121591138223
19,-85,85.48068668555239
19,-84,85.32200329779494
19,-83,84.92045339612463
19,-82,82.80279276885067
19,-81,82.26202199714335
19,-80,82.27375752219484
19,-79,82.69501968563856
19,-78,83.58767003049195
19,-77,83.74813056856269
19,-76,83.637501037465
19,-75,84.48547219968587
19,-74,85.11057003177459
19,-73,85.45645819342592
19,-72,85.04740817170978
19,-71,86.80681809154233
19,-70,82.70631438381885
19,-69,81.55525016477478
19,-68,83.76415839484324
19,-67,83.82549206573259
19,-66,82.73165205512706
19,-65,81.92997110714872
19,-64,81.04337953045115
19,-63,80.77231740923474
19,-62,80.72351195292742
19,-61,80.79205414618099
19,-60,80.76658178745883
19,-59,81.06686440458408
19,-58,81.6773942323654
19,-57,81.76083670648758
19,-56,81.60558583809295
19,-55,81.35681743782051
19,-54,81.02347750757616
19,-53,80.72976665582905
20,-144,81.9767178725331
20,-143,82.17829489749025
20,-142,81.98740147873548
20,-141,81.62463722914302
20,-140,81.30426205019796
20,-139,81.89188462619788
20,-138,81.62323868148424
20,-137,82.0094822076872
20,-136,80.86308230740266
20,-135,80.53751619586208
20,-134,80.07635824868265
20,-133,79.72368918064888
20,-132,79.56315992611994
20,-131,79.77591839306068
20,-130,80.4668458625099
20,-129,81.28875710730156
20,-128,81.76292586211616
20,-127,82.56042018854683
20,-126,83.49222781931914
20,-125,83.57823142111312
20,-124,83.38922907841585
20,-123,83.58148232414804
20,-122,84.25656053681521
20,-121,84.56346146710459
20,-120,84.19528932893284
20,-119,83.38623955879342
20,-118,82.82492538639437
20,-117,82.54128761664552
20,-116,82.06479628998792
20,-115,82.05390299656486
20,-114,82.04319523317143
20,-113,81.87194280352139
20,-112,82.10574246446996
20,-111,82.49141772182728
20,-110,82.76012664309499
20,-109,83.33647255901694
20,-108,83.32882190435674
20,-107,82.55297692492405
20,-106,81.36371919036836
20,-105,83.66331494211627
20,-104,87.04757475842922
20,-103,88.54258356977685
20,-102,88.6174380889831
20,-101,88.76139908161267
20,-100,88.50258462257204
20,-99,89.16094459858029
20,-98,89.12861763595177
20,-97,86.47818011924664
20,-96,87.02131989702774
20,-95,86.76526763161796
20,-94,87.3485975192983
20,-93,87.42304418854046
20,-92,87.39594414154064
20,-91,87.18250293930944
20,-90,87.49163185677885
20,-89,87.56311457634239
20,-88,86.91220761391673
20,-87,86.17488556235415
20,-86,85.874332500043
20,-85,85.87142486156304
20,-84,85.5407424104019
20,-83,84.24907545147258
20,-82,82.70128334419363
20,-81,83.22528797930725
20,-80,83.30659529449358
20,-79,83.76122315455771
20,-78,84.49275917192406
20,-77,85.29477340072987
20,-76,84.44907142831971
20,-75,84.2443276615574
20,-74,83.70185480425178
20,-73,83.49886818641598
20,-72,82.45997339926753
20,-71,82.51965546452945
20,-70,82.51798692197474
20,-69,82.25406633114162
20,-68,82.50359190474711
20,-67,83.09073622769407
20,-66,82.90269527956407
20,-65,82.77292616729757
20,-64,82.11751586507157
20,-63,81.62666711517305
20,-62,81.10430249270411
20,-61,80.79458985831153
20,-60,80.51918038650642
20,-59,80.73132459589168
20,-58,81.80928685026046
20,-57,81.73358676798249
20,-56,81.53552374193441
20,-55,81.45262157054654
20,-54,81.159597021677
20,-53,80.25226226639899
21,-144,82.51790410009116
21,-143,82.13767599002239
21,-142,81.465086459981
21,-141,81.36401140648584
21,-140,81.12679913512002
21,-139,81.449021254689
21,-138,81.9740171026265
21,-137,82.60341632170997
21,-136,81.44283913943062
21,-135,80.66011160167639
21,-134,80.28382414964997
21,-133,79.74326520360732
21,-132,79.64088377704883
21,-131,80.03371954458616
21,-130,80.36191207778373
21,-129,80.87030390837577
21,-128,81.1445334591241
21,-127,81.65933331140656
21,-126,82.34490782582232
21,-125,83.12694474449435
21,-124,83.37374666235496
21,-123,83.14002268160269
21,-122,83.2940870318973
21,-121,83.78904908624861
21,-120,83.78714405068871
21,-119,83.68959111965953
21,-118,83.6127238138981
21,-117,83.15591599422336
21,-116,82.62893562194145
21,-115,82.3794777755859
21,-114,82.29913719133033
21,-113,81.73588516516423
21,-112,81.62138389532703
21,-111,81.94834760953269
21,-110,82.38028326370735
21,-109,83.26503861056878
21,-108,83.64729113789252
21,-107,82.72310008733434
21,-106,81.75605425414955
21,-105,83.4626012460754
21,-104,86.90023895780038
21,-103,88.55531471791684
21,-102,88.56893865969114
21,-101,88.4139429116621
21,-100,88.17776786311322
21,-99,88.05025581063099
21,-98,86.56820394975792
21,-97,86.09995847068416
21,-96,86.25658887361487
21,-95,86.92253223689931
21,-94,87.33948005996929
21,-93,87.61860358037708
21,-92,87.63111735731675
21,-91,87.53052936298093
21,-90,87.68634900106068
21,-89,87.2157615979867
21,-88,86.55948709025711
21,-87,86.26989583336936
21,-86,86.13146331646136
21,-85,85.64137712684672
21,-84,84.83969007633266
21,-83,83.85595847349771
21,-82,83.5280753989613
21,-81,84.02459915539573
21,-80,84.61467737174169
21,-79,84.87088626989052
21,-78,84.80063867102432
21,-77,84.82013211240749
21,-76,84.26194192299394
21,-75,84.25272870528542
21,-74,83.83783308494247
21,-73,83.00317615809521
21,-72,82.3557667591079
21,-71,82.20024725903873
21,-70,82.62514980981184
21,-69,82.60091389248292
21,-68,82.90804927364672
21,-67,83.02206064849526
21,-66,82.9818056368685
21,-65,84.17111565236407
21,-64,83.96887420041682
21,-63,83.53498710924319
21,-62,83.00361914942786
21,-61,81.58680266142593
21,-60,80.75519804742896
21,-59,80.66609784912261
21,-58,81.14012185856109
21,-57,81.80907364661313
21,-56,81.54714186272173
21,-55,81.1614527950118
21,-54,80.54523465041231
21,-53,79.89966895921411
22,-144,83.16368869576345
22,-143,82.86189989713004
22,-142,81.81863666348897
22,-141,81.81732014544309
22,-140,81.51438180009748
22,-139,81.42301496857354
22,-138,81.1373042804122
22,-137,82.01433924418424
22,-136,82.59784115288822
22,-135,80.67239994287513
22,-134,80.32676704530033
22,-133,79.85407792850764
22,-132,79.92435588024094
22,-131,80.16176206199653
22,-130,80.46722196516765
22,-129,80.64931595399256
22,-128,80.89690494407694
22,-127,81.27304822586824
22,-126,81.52752706157888
22,-125,81.69135204837633
22,-124,82.38460240957517
22,-123,82.79435637415585
22,-122,82.59184920670123
22,-121,82.61632784636382
22,-120,82.88290271451913
22,-119,82.99909065679591
22,-118,82.8050789554143
22,-117,82.30234926133811
22,-116,82.01170447973776
22,-115,81.68642113533983
22,-114,81.43478028527937
22,-113,81.2702864365249
22,-112,81.0807569828859
22,-111,81.3112287951832
22,-110,81.92909944763242
22,-109,82.42779323754303
22,-108,82.54083918523139
22,-107,84.0884392441249
22,-106,83.59599058171797
22,-105,84.58728739820039
22,-104,88.10923757893727
22,-103,88.79610337953204
22,-102,87.89788590907203
22,-101,88.64594189990531
22,-100,88.0295519062741
22,-99,87.29231110368514
22,-98,86.70489972647886
22,-97,86.89046693468579
22,-96,86.99924729459718
22,-95,87.37469418398048
22,-94,87.70838540900579
22,-93,87.79892169158597
22,-92,87.74880678364029
22,-91,87.26635206315025
22,-90,86.89903447447557
22,-89,86.9640314778078
22,-88,86.73048040787904
22,-87,86.43134023201941
22,-86,85.8177175547277
22,-85,85.75329170866435
22,-84,85.6264269432319
22,-83,85.25061277461391
22,-82,85.73127508061717
22,-81,84.93392625221232
22,-80,85.47075441676743
22,-79,85.17120206365158
22,-78,85.07003153951914
22,-77,84.64139458975274
22,-76,83.91398517947043
22,-75,83.17618003123312
22,-74,82.95457815942524
22,-73,82.35583558734177
22,-72,83.161945570702
22,-71,83.8921291176346
22,-70,83.49859432757644
22,-69,83.29845515725074
22,-68,83.46495632249793
22,-67,83.13187683603134
22,-66,82.53541703050114
22,-65,82.78727987510945
22,-64,84.01852748062464
22,-63,83.05383748665328
22,-62,83.31690701155817
22,-61,84.3379346826567
22,-60,82.66216302278839
22,-59,81.39861187931842
22,-58,81.64097401066834
22,-57,81.2519521704285
22,-56,81.27241628294077
22,-55,81.02319528737813
22,-54,80.87480506403087
22,-53,80.36196088099803
23,-144,83.25062078787079
23,-143,82.46467531579489
23,-142,82.57118853614327
23,-141,82.67439811252748
23,-140,81.963525514996
23,-139,81.6179414390792
23,-138,81.15699778597357
23,-137,81.41576098963918
23,-136,82.48450909849043
23,-135,81.59249394833289
23,-134,80.44711484869015
23,-133,80.1965206911838
23,-132,80.30808844116603
23,-131,80.289909598418
23,-130,80.64696570689603
23,-129,80.599818215618
23,-128,80.66119201592554
23,-127,80.66361854576448
23,-126,80.70518174724762
23,-125,80.84978498577598
23,-124,81.15491847803611
23,-123,81.43296078133866
23,-122,82.13645190772202
23,-121,82.00982302010186
23,-120,81.90556045263372
23,-119,81.99401620316169
23,-118,81.80909327959253
23,-117,81.71669157559191
23,-116,81.40442205286479
23,-115,81.24126192904953
23,-114,80.60646801462273
23,-113,80.1866272831004
23,-112,79.73003573588397
23,-111,79.67655858183073
23,-110,81.48728093946342
23,-109,81.1470411019146
23,-108,83.33476637798668
23,-107,85.42045958239942
23,-106,84.79679843767386
23,-105,85.27038249926105
23,-104,88.16029837675431
23,-103,88.97406959429316
23,-102,88.24311138950269
23,-101,88.04486852293469
23,-100,87.61948502515338
23,-99,86.86650691276782
23,-98,87.14964415243793
23,-97,87.12526234235192
23,-96,87.00412760169638
23,-95,86.93353954215466
23,-94,87.51092389027629
23,-93,87.74472651771296
23,-92,87.68826146927663
23,-91,87.19272701155586
23,-90,87.3958229964135
23,-89,87.21820215542054
23,-88,86.40704589377022
23,-87,86.21206612973126
23,-86,86.49217794911951
23,-85,86.50189187902063
23,-84,86.1552323666603
23,-83,85.79216427224088
23,-82,86.3072100504643
23,-81,86.35897348771005
23,-80,86.56106917232472
23,-79,86.45608853563655
23,-78,86.41295246048938
23,-77,86.38376820662711
23,-76,85.6980198657308
23,-75,84.76816034004497
23,-74,84.03795645230039
23,-73,83.8291329048198
23,-72,84.19257033257301
23,-71,84.93674411996275
23,-70,84.90617965693087
23,-69,85.00378269501175
23,-68,84.99616929319279
23,-67,84.75163558997684
23,-66,83.97933283973387
23,-65,83.47375696647804
23,-64,83.31925972389766
23,-63,83.3554893042321
23,-62,83.37042159182002
23,-61,83.60238647495441
23,-60,83.75946746339709
23,-59,83.39570192198485
23,-58,81.78487749753742
23,-57,81.66184732497484
23,-56,81.85840216181228
23,-55,81.8473881875108
23,-54,81.63542852611815
23,-53,81.13287144238035
24,-144,82.58953870959311
24,-143,82.38737801696637
24,-142,82.78691135392756
24,-141,83.29641358201233
24,-140,82.79307009179772
24,-139,81.93745748535402
24,-138,81.77604693667973
24,-137,81.10419407297039
24,-136,81.44922333962833
24,-135,82.34434680488863
24,-134,80.29509120806529
24,-133,80.67137973634824
24,-132,80.5493379386507
24,-131,80.38249495873578
24,-130,80.5652672459295
24,-129,80.87498982673235
24,-128,80.9751301081681
24,-127,80.97929558687537
24,-126,80.95715609097506
24,-125,80.88226570387121
24,-124,80.59413344061267
24,-123,80.32733331619772
24,-122,80.323360620442
24,-121,81.47358150754124
24,-120,81.48569256536533
24,-119,81.41921208692413
24,-118,81.42753676212129
24,-117,81.34019912310053
24,-116,81.01747794940695
24,-115,81.00584642906892
24,-114,80.67880521721705
24,-113,79.87499301290498
24,-112,79.13868357749502
24,-111,78.67211876182859
24,-110,78.60137588948265
24,-109,81.68523054331911
24,-108,84.62203070982653
24,-107,85.99403569854198
24,-106,87.11975197851415
24,-105,88.1888374976065
24,-104,88.35904217911985
24,-103,87.88126493254005
24,-102,86.77894085572518
24,-101,86.74898364269113
24,-100,87.09823907291853
24,-99,85.97225378831267
24,-98,86.94677119974602
24,-97,86.81866953303995
24,-96,87.39086710902501
24,-95,86.96557811531483
24,-94,87.19384809466129
24,-93,87.41771526012829
24,-92,87.53008974364877
24,-91,87.36063618657576
24,-90,87.43502841979452
24,-89,86.69798340273215
24,-88,86.39420954293664
24,-87,86.65748833370094
24,-86,86.62325125809596
