Number of signatures = 1
Signatures at phi=0.0
Number of points = 238
   40.151303   -0.000110
   40.415106   -0.000087
   40.678908   -0.000071
   40.942710   -0.000055
   41.206513   -0.000032
   41.470315   -0.000032
   41.734117   -0.000043
   41.997920   -0.000082
   42.261722   -0.000118
   42.525525   -0.000128
   42.789327   -0.000128
   43.053129   -0.000104
   43.316932   -0.000084
   43.580734   -0.000086
   43.844537   -0.000092
   44.108339   -0.000092
   44.372141   -0.000092
   44.635944   -0.000091
   44.899746   -0.000063
   45.163549   -0.000038
   45.427351    0.000031
   45.610214    0.000385
   45.687727    0.000937
   45.739117    0.001515
   45.800786    0.002022
   45.835046    0.002421
   45.887007    0.002846
   45.941252    0.003350
   46.122830    0.003507
   46.256444    0.003002
   46.359986    0.002575
   46.525195    0.002297
   46.758354    0.002576
   47.010165    0.002767
   47.273968    0.002720
   47.537770    0.002889
   47.801573    0.003157
   48.065375    0.003273
   48.329177    0.003466
   48.592980    0.003702
   48.856782    0.003959
   49.108593    0.004303
   49.336423    0.004717
   49.576243    0.005036
   49.840046    0.005077
   50.103848    0.005175
   50.367650    0.005369
   50.631453    0.005601
   50.895255    0.005846
   51.147066    0.006118
   51.386887    0.006534
   51.638698    0.006800
   51.866528    0.007076
   51.974447    0.007521
   52.046393    0.007971
   52.118339    0.008452
   52.202276    0.008933
   52.358159    0.009352
   52.546019    0.009004
   52.611684    0.008633
   52.715225    0.008211
   52.890560    0.008034
   53.044645    0.008458
   53.125584    0.008962
   53.200957    0.009384
   53.365405    0.009878
   53.629207    0.009695
   53.893010    0.009381
   54.156812    0.009474
   54.372650    0.009899
   54.588489    0.010309
   54.852291    0.010577
   55.116093    0.010636
   55.379896    0.010508
   55.643698    0.010616
   55.883519    0.010821
   56.123339    0.011094
   56.351168    0.010840
   56.531034    0.010457
   56.668074    0.010004
   56.758863    0.009613
   56.864117    0.009201
   56.970704    0.008806
   57.130584    0.008394
   57.286468    0.007987
   57.370405    0.007577
   57.493313    0.007115
   57.575965    0.006711
   57.670180    0.006275
   57.764395    0.005829
   57.838054    0.005439
   57.898010    0.005069
   57.969956    0.004685
   58.041902    0.004259
   58.190933    0.003821
   58.262536    0.003576
   58.360209    0.004734
   58.353668    0.004157
   58.401632    0.005499
   58.431610    0.006149
   58.454926    0.006876
   58.478908    0.007720
   58.425614    0.007308
   58.502890    0.008595
   58.449596    0.008209
   58.526872    0.009455
   58.473578    0.009073
   58.545525    0.010410
   58.509551    0.009937
   58.569507    0.011108
   58.596915    0.011794
   58.617471    0.012328
   58.641453    0.012890
   58.735201    0.013648
   58.641453    0.013178
   58.805637    0.014052
   58.953219    0.013370
   59.009177    0.012806
   59.073129    0.012255
   59.121093    0.011788
   59.165060    0.011333
   59.213025    0.010837
   59.264986    0.010284
   59.312950    0.009761
   59.356917    0.009298
   59.408878    0.008772
   59.456842    0.008277
   59.500809    0.007797
   59.548773    0.007281
   59.600734    0.006753
   59.652695    0.006216
   59.696662    0.005745
   59.734348    0.005230
   59.788593    0.004736
   59.836557    0.004217
   59.888519    0.003658
   59.936483    0.003124
   59.980450    0.002654
   60.026415    0.002109
   60.080375    0.001629
   60.124342    0.001168
   60.172306    0.000688
   60.233260    0.000171
   60.284222   -0.000275
   60.458092   -0.000497
   60.580001    0.000001
   60.768475    0.000413
   60.924542    0.000063
   60.967710   -0.000341
   61.036230   -0.000856
   61.096614   -0.001371
   61.135584   -0.001835
   61.183548   -0.002195
   61.231513   -0.002647
   61.283474   -0.003120
   61.331438   -0.003588
   61.379402   -0.004087
   61.427366   -0.004570
   61.475330   -0.005062
   61.519297   -0.005530
   61.567261   -0.006039
   61.619222   -0.006571
   61.663189   -0.007014
   61.787896   -0.007469
   61.873032   -0.007583
   61.980285   -0.006844
   61.926992   -0.007277
   62.022920   -0.006279
   62.175276   -0.005839
   62.328691   -0.006210
   62.379224   -0.006721
   62.430614   -0.007241
   62.482575   -0.007715
   62.530539   -0.008159
   62.574507   -0.008591
   62.622471   -0.009082
   62.670435   -0.009571
   62.718399   -0.010050
   62.770360   -0.010554
   62.828031   -0.011027
   62.874282   -0.011469
   62.922246   -0.011865
   62.970210   -0.012258
   63.018174   -0.012643
   63.054147   -0.013057
   63.208317   -0.013476
   63.397090   -0.012815
   63.349926   -0.013393
   63.453848   -0.012139
   63.469836   -0.011600
   63.493818   -0.011088
   63.517800   -0.010620
   63.533788   -0.010158
   63.568048   -0.009693
   63.581752   -0.009174
   63.613728   -0.008714
   63.626290   -0.008159
   63.680345   -0.007535
   63.725644   -0.006899
   63.882450   -0.006612
   64.109357   -0.007162
   64.292220   -0.006700
   64.277231   -0.007097
   64.349177   -0.006072
   64.397141   -0.005402
   64.448531   -0.004738
   64.469087   -0.004262
   64.513625   -0.003740
   64.565015   -0.003151
   64.616977   -0.002667
   64.660944   -0.002217
   64.736316   -0.001816
   64.924746   -0.001490
   65.100614   -0.002023
   65.188548   -0.002487
   65.260495   -0.002913
   65.332441   -0.003384
   65.414665   -0.003840
   65.490037   -0.004272
   65.593245   -0.004670
   65.812081   -0.004983
   66.027920   -0.004740
   66.195794   -0.004306
   66.363668   -0.003928
   66.555524   -0.003545
   66.795345   -0.003152
   67.059147   -0.003011
   67.322950   -0.002991
   67.586752   -0.003047
   67.850554   -0.003219
   68.114357   -0.003299
   68.378159   -0.003215
   68.641962   -0.003112
   68.905764   -0.002983
   69.169566   -0.002775
   69.421378   -0.002413
   69.673189   -0.002032
   69.877036   -0.001782
