Number of signatures = 1
Signatures at phi=0.0
Number of points = 1600
   40.787867    0.000000
   40.823690    0.000000
   40.859513    0.000000
   40.895336    0.000000
   40.931158    0.000000
   40.966981    0.000000
   41.002804    0.000000
   41.038627    0.000000
   41.074450    0.000000
   41.110273    0.000000
   41.146096    0.000320
   41.181919    0.000478
   41.217742    0.000597
   41.253564    0.000696
   41.289387    0.000783
   41.325210    0.000862
   41.361033    0.000946
   41.396856    0.001012
   41.432679    0.001074
   41.468502    0.001134
   41.504325    0.001190
   41.540148    0.001245
   41.575970    0.001297
   41.611793    0.001346
   41.647616    0.001395
   41.683439    0.001441
   41.719262    0.001457
   41.755085    0.001473
   41.790908    0.001512
   41.826731    0.001543
   41.862553    0.001568
   41.898376    0.001580
   41.934199    0.001598
   41.970022    0.001608
   42.005845    0.001618
   42.041668    0.001621
   42.077491    0.001626
   42.113314    0.001630
   42.149137    0.001615
   42.184959    0.001623
   42.220782    0.001632
   42.256605    0.001638
   42.292428    0.001647
   42.328251    0.001661
   42.364074    0.001675
   42.399897    0.001689
   42.435720    0.001688
   42.471543    0.001688
   42.507365    0.001687
   42.543188    0.001699
   42.579011    0.001709
   42.614834    0.001716
   42.650657    0.001716
   42.686480    0.001712
   42.722303    0.001709
   42.758126    0.001709
   42.793949    0.001717
   42.829771    0.001725
   42.865594    0.001725
   42.901417    0.001724
   42.937240    0.001718
   42.973063    0.001710
   43.008886    0.001711
   43.044709    0.001714
   43.080532    0.001714
   43.116355    0.001715
   43.152178    0.001715
   43.188000    0.001713
   43.223823    0.001707
   43.259646    0.001690
   43.295469    0.001675
   43.331292    0.001644
   43.367115    0.001618
   43.402938    0.001595
   43.438761    0.001562
   43.474584    0.001547
   43.510406    0.001531
   43.546229    0.001506
   43.582052    0.001502
   43.617875    0.001503
   43.653698    0.001501
   43.689521    0.001493
   43.725344    0.001500
   43.761167    0.001507
   43.796990    0.001490
   43.832812    0.001516
   43.868635    0.001536
   43.904458    0.001558
   43.940281    0.001581
   43.976104    0.001613
   44.011927    0.001636
   44.047750    0.001652
   44.083573    0.001667
   44.119396    0.001698
   44.155218    0.001752
   44.191041    0.001779
   44.226864    0.001805
   44.262687    0.001831
   44.298510    0.001856
   44.334333    0.001881
   44.370156    0.001948
   44.405979    0.001963
   44.441801    0.001985
   44.477624    0.001994
   44.513447    0.001999
   44.549270    0.002007
   44.585093    0.002017
   44.620916    0.002028
   44.656739    0.002039
   44.692562    0.002053
   44.728385    0.002061
   44.764207    0.002075
   44.800030    0.002088
   44.835853    0.002101
   44.871676    0.002113
   44.907499    0.002123
   44.943322    0.002134
   44.979145    0.002144
   45.014968    0.002153
   45.050791    0.002158
   45.086613    0.002152
   45.122436    0.002194
   45.158259    0.002220
   45.194082    0.002243
   45.229905    0.002264
   45.265728    0.002285
   45.301551    0.002325
   45.337374    0.002335
   45.373197    0.002345
   45.409019    0.002355
   45.444842    0.002367
   45.480665    0.002377
   45.516488    0.002379
   45.552311    0.002384
   45.588134    0.002392
   45.623957    0.002402
   45.659780    0.002397
   45.695603    0.002414
   45.731426    0.002434
   45.767248    0.002452
   45.803071    0.002469
   45.838894    0.002486
   45.874717    0.002494
   45.910540    0.002523
   45.946363    0.002550
   45.982186    0.002576
   46.018009    0.002601
   46.053832    0.002624
   46.089654    0.002644
   46.125477    0.002669
   46.161300    0.002712
   46.197123    0.002753
   46.232946    0.002793
   46.268769    0.002834
   46.304592    0.002874
   46.340415    0.002928
   46.376238    0.002980
   46.412060    0.003025
   46.447883    0.003070
   46.483706    0.003126
   46.519529    0.003174
   46.555352    0.003224
   46.591175    0.003284
   46.626998    0.003330
   46.662821    0.003362
   46.698644    0.003409
   46.734466    0.003444
   46.770289    0.003480
   46.806112    0.003538
   46.841935    0.003569
   46.877758    0.003609
   46.913581    0.003628
   46.949404    0.003655
   46.985227    0.003685
   47.021050    0.003717
   47.056872    0.003758
   47.092695    0.003773
   47.128518    0.003785
   47.164341    0.003807
   47.200164    0.003823
   47.235987    0.003837
   47.271810    0.003862
   47.307633    0.003870
   47.343456    0.003877
   47.379278    0.003886
   47.415101    0.003890
   47.450924    0.003897
   47.486747    0.003904
   47.522570    0.003911
   47.558393    0.003919
   47.594216    0.003926
   47.630039    0.003919
   47.665862    0.003937
   47.701684    0.003957
   47.737507    0.003975
   47.773330    0.003994
   47.809153    0.004011
   47.844976    0.004033
   47.880799    0.004056
   47.916622    0.004081
   47.952445    0.004113
   47.988268    0.004145
   48.024090    0.004174
   48.059913    0.004203
   48.095736    0.004232
   48.131559    0.004246
   48.167382    0.004259
   48.203205    0.004274
   48.239028    0.004285
   48.274851    0.004292
   48.310674    0.004321
   48.346497    0.004333
   48.382319    0.004346
   48.418142    0.004359
   48.453965    0.004374
   48.489788    0.004389
   48.525611    0.004411
   48.561434    0.004419
   48.597257    0.004422
   48.633080    0.004429
   48.668903    0.004431
   48.704725    0.004443
   48.740548    0.004456
   48.776371    0.004470
   48.812194    0.004488
   48.848017    0.004507
   48.883840    0.004524
   48.919663    0.004540
   48.955486    0.004554
   48.991309    0.004559
   49.027131    0.004580
   49.062954    0.004598
   49.098777    0.004620
   49.134600    0.004641
   49.170423    0.004663
   49.206246    0.004684
   49.242069    0.004709
   49.277892    0.004743
   49.313715    0.004776
   49.349537    0.004809
   49.385360    0.004842
   49.421183    0.004872
   49.457006    0.004904
   49.492829    0.004948
   49.528652    0.004991
   49.564475    0.005033
   49.600298    0.005075
   49.636120    0.005117
   49.671943    0.005159
   49.707766    0.005216
   49.743589    0.005273
   49.779412    0.005329
   49.815235    0.005406
   49.851058    0.005471
   49.886881    0.005536
   49.922704    0.005627
   49.958526    0.005670
   49.994349    0.005712
   50.030172    0.005755
   50.065995    0.005801
   50.101818    0.005845
   50.137641    0.005922
   50.173464    0.005932
   50.209287    0.005943
   50.245110    0.005954
   50.280932    0.005968
   50.316755    0.005982
   50.352578    0.005999
   50.388401    0.006025
   50.424224    0.006004
   50.460047    0.005987
   50.495870    0.005971
   50.531693    0.005955
   50.567516    0.005941
   50.603338    0.005943
   50.639161    0.005894
   50.674984    0.005858
   50.710807    0.005828
   50.746630    0.005797
   50.782453    0.005756
   50.818276    0.005725
   50.854099    0.005651
   50.889922    0.005571
   50.925745    0.005491
   50.961567    0.005370
   50.997390    0.005317
   51.033213    0.005263
   51.069036    0.005146
   51.104859    0.005153
   51.140682    0.005167
   51.176505    0.005187
   51.212328    0.005201
   51.248151    0.005213
   51.283973    0.005223
   51.319796    0.005231
   51.355619    0.005233
   51.391442    0.005244
   51.427265    0.005345
   51.463088    0.005441
   51.498911    0.005526
   51.534734    0.005621
   51.570557    0.005732
   51.606379    0.005836
   51.642202    0.005941
   51.678025    0.006104
   51.713848    0.006251
   51.749671    0.006405
   51.785494    0.006567
   51.821317    0.006726
   51.857140    0.006887
   51.892963    0.007086
   51.928785    0.007335
   51.964608    0.007657
   52.000431    0.007824
   52.036254    0.007989
   52.072077    0.008208
   52.107900    0.008411
   52.143723    0.008529
   52.179546    0.008648
   52.215368    0.008803
   52.251191    0.008885
   52.287014    0.008966
   52.322837    0.009145
   52.358660    0.009140
   52.394483    0.009141
   52.430306    0.009146
   52.466129    0.009150
   52.501952    0.009161
   52.537774    0.009268
   52.573597    0.009116
   52.609420    0.009018
   52.645243    0.008947
   52.681066    0.008917
   52.716889    0.008822
   52.752712    0.008744
   52.788535    0.008548
   52.824358    0.008365
   52.860180    0.008178
   52.896003    0.007980
   52.931826    0.007810
   52.967649    0.007663
   53.003472    0.007460
   53.039295    0.007326
   53.075118    0.007186
   53.110941    0.007029
   53.146764    0.006932
   53.182586    0.006847
   53.218409    0.006701
   53.254232    0.006668
   53.290055    0.006625
   53.325878    0.006563
   53.361701    0.006570
   53.397524    0.006546
   53.433347    0.006505
   53.469170    0.006385
   53.504993    0.006412
   53.540815    0.006438
   53.576638    0.006483
   53.612461    0.006492
   53.648284    0.006507
   53.684107    0.006524
   53.719930    0.006544
   53.755753    0.006564
   53.791576    0.006579
   53.827399    0.006581
   53.863221    0.006610
   53.899044    0.006759
   53.934867    0.006818
   53.970690    0.006865
   54.006513    0.006906
   54.042336    0.006940
   54.078159    0.006954
   54.113982    0.006955
   54.149805    0.007043
   54.185627    0.007071
   54.221450    0.007070
   54.257273    0.007060
   54.293096    0.007079
   54.328919    0.007095
   54.364742    0.007114
   54.400565    0.007122
   54.436388    0.007136
   54.472211    0.007156
   54.508033    0.007177
   54.543856    0.007186
   54.579679    0.007172
   54.615502    0.007190
   54.651325    0.007256
   54.687148    0.007322
   54.722971    0.007369
   54.758794    0.007422
   54.794616    0.007469
   54.830439    0.007526
   54.866262    0.007599
   54.902085    0.007658
   54.937908    0.007743
   54.973731    0.007825
   55.009554    0.007901
   55.045377    0.008007
   55.081200    0.008088
   55.117022    0.008168
   55.152845    0.008250
   55.188668    0.008332
   55.224491    0.008415
   55.260314    0.008500
   55.296137    0.008618
   55.331960    0.008676
   55.367783    0.008739
   55.403606    0.008873
   55.439428    0.008819
   55.475251    0.008826
   55.511074    0.008922
   55.546897    0.008911
   55.582720    0.008903
   55.618543    0.008897
   55.654366    0.008880
   55.690189    0.008907
   55.726012    0.008938
   55.761835    0.008957
   55.797657    0.008971
   55.833480    0.008969
   55.869303    0.008972
   55.905126    0.008975
   55.940949    0.008974
   55.976772    0.008975
   56.012595    0.008975
   56.048418    0.008974
   56.084241    0.008973
   56.120063    0.008974
   56.155886    0.008974
   56.191709    0.008947
   56.227532    0.008945
   56.263355    0.008954
   56.299178    0.008966
   56.335001    0.008981
   56.370824    0.009002
   56.406647    0.009132
   56.442469    0.009162
   56.478292    0.009114
   56.514115    0.009091
   56.549938    0.009074
   56.585761    0.009058
   56.621584    0.009046
   56.657407    0.009036
   56.693230    0.009038
   56.729053    0.009019
   56.764876    0.008957
   56.800698    0.008886
   56.836521    0.008816
   56.872344    0.008747
   56.908167    0.008680
   56.943990    0.008614
   56.979813    0.008521
   57.015636    0.008425
   57.051459    0.008327
   57.087282    0.008216
   57.123104    0.008073
   57.158927    0.007933
   57.194750    0.007789
   57.230573    0.007617
   57.266396    0.007470
   57.302219    0.007312
   57.338042    0.007108
   57.373865    0.006944
   57.409687    0.006772
   57.445510    0.006595
   57.481333    0.006463
   57.517156    0.006328
   57.552979    0.006186
   57.588802    0.006110
   57.624625    0.006023
   57.660448    0.005866
   57.696271    0.005904
   57.732093    0.005928
   57.767916    0.005955
   57.803739    0.005981
   57.839562    0.006006
   57.875385    0.006029
   57.911208    0.006053
   57.947031    0.006074
   57.982854    0.006093
   58.018677    0.006209
   58.054499    0.006330
   58.090322    0.006454
   58.126145    0.006571
   58.161968    0.006766
   58.197791    0.006965
   58.233614    0.007185
   58.269437    0.007474
   58.305260    0.007592
   58.341083    0.007837
   58.376905    0.008005
   58.412728    0.008175
   58.448551    0.008361
   58.484374    0.008513
   58.520197    0.008628
   58.556020    0.008740
   58.591843    0.008855
   58.627666    0.008898
   58.663489    0.008889
   58.699312    0.009071
   58.735134    0.009099
   58.770957    0.009110
   58.806780    0.009114
   58.842603    0.009110
   58.878426    0.009097
   58.914249    0.009043
   58.950072    0.008977
   58.985895    0.008897
   59.021718    0.008829
   59.057540    0.008688
   59.093363    0.008581
   59.129186    0.008462
   59.165009    0.008306
   59.200832    0.008121
   59.236655    0.007937
   59.272478    0.007721
   59.308301    0.007512
   59.344124    0.007324
   59.379946    0.007090
   59.415769    0.006940
   59.451592    0.006788
   59.487415    0.006599
   59.523238    0.006480
   59.559061    0.006361
   59.594884    0.006230
   59.630707    0.006130
   59.666530    0.006022
   59.702352    0.005881
   59.738175    0.005774
   59.773998    0.005688
   59.809821    0.005600
   59.845644    0.005488
   59.881467    0.005441
   59.917290    0.005397
   59.953113    0.005359
   59.988935    0.005321
   60.024758    0.005287
   60.060581    0.005233
   60.096404    0.005232
   60.132227    0.005138
   60.168050    0.005109
   60.203873    0.005125
   60.239696    0.005101
   60.275519    0.005065
   60.311341    0.005069
   60.347164    0.005110
   60.382987    0.005095
   60.418810    0.005096
   60.454633    0.005102
   60.490456    0.005114
   60.526279    0.005107
   60.562102    0.005071
   60.597925    0.005023
   60.633747    0.005005
   60.669570    0.004976
   60.705393    0.004939
   60.741216    0.004873
   60.777039    0.004845
   60.812862    0.004811
   60.848685    0.004772
   60.884508    0.004736
   60.920331    0.004703
   60.956153    0.004670
   60.991976    0.004617
   61.027799    0.004615
   61.063622    0.004611
   61.099445    0.004596
   61.135268    0.004595
   61.171091    0.004643
   61.206914    0.004554
   61.242737    0.004569
   61.278560    0.004590
   61.314382    0.004625
   61.350205    0.004656
   61.386028    0.004664
